0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Movie ID
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485144240124295,0.0,0.6100891796047724,0.45521449315350504,0.0,0.0,0.0,32
0.0,0.7617781918102756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478379322656762,0.0,0.0,0.0,0.0,0.0,33
0.0,0.0,0.0,0.3743787934639324,0.0,0.0,0.33512458511753085,0.5812839160988486,0.6400320619618052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
0.0,0.0,0.0,0.0,0.0,0.0,0.32890560094326243,0.0,0.0,0.8159331712506062,0.0,0.0,0.0,0.4754725709450339,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0.0,0.0,0.0,0.4434464523847656,0.0,0.0,0.0,0.6885226805646819,0.0,0.0,0.0,0.0,0.0,0.5738394916833373,0.0,0.0,0.0,0.0,0.0,38
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,39
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0.0,0.0,0.0,0.0,0.0,0.0,0.3538759087465057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352923827385929,0.0,41
0.7058774912307044,0.0,0.0,0.0,0.70833393775383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,43
0.6505882539815169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7594306576516919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
0.0,0.0,0.0,0.502443074990205,0.7384212127841194,0.0,0.4497611242702258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,46
0.0,0.0,0.0,0.0,0.5368617638942879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6905334993625415,0.0,0.0,0.4847091217693731,0.0,0.0,0.0,47
0.0,0.4481251661808559,0.6669778067858538,0.0,0.0,0.0,0.0,0.4572618715680177,0.0,0.0,0.0,0.0,0.0,0.3810984406956112,0.0,0.0,0.0,0.0,0.0,48
0.0,0.0,0.0,0.0,0.6763345931383581,0.0,0.41194510900607706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106330692734735,0.0,0.0,0.0,50
0.0,0.0,0.0,0.6114691085147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268304263564,0.0,0.0,0.0,0.0,0.0,52
0.0,0.0,0.0,0.5414699563052596,0.0,0.0,0.0,0.8407200999255223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,57
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,58
0.0,0.5501918316914931,0.0,0.0,0.0,0.0,0.0,0.5614095473030266,0.6181490665988023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61
0.0,0.0,0.0,0.0,0.0,0.0,0.36093407993336574,0.0,0.0,0.0,0.0,0.9325913306173583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
0.0,0.0,0.0,0.6114691085147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268304263564,0.0,0.0,0.0,0.0,0.0,64
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
0.4593236054631491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552070653029171,0.0,0.0,0.0,0.5577292769870744,0.41614645633448955,0.0,0.0,0.0,66
0.0,0.0,0.0,0.6114691085147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268304263564,0.0,0.0,0.0,0.0,0.0,68
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
0.48379689303597667,0.0,0.0,0.0,0.48548050132574544,0.0,0.0,0.0,0.0,0.0,0.5814856094812307,0.0,0.0,0.0,0.0,0.4383192159687735,0.0,0.0,0.0,70
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,72
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,74
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111760514198643,0.0,0.0,0.0,0.516415513136222,0.0,0.0,0.6870327956124429,0.0,76
0.0,0.0,0.0,0.0,0.0,0.0,0.5592562610299155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289948338191494,0.0,0.0,0.0,78
0.0,0.0,0.0,0.0,0.6763345931383581,0.0,0.41194510900607706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106330692734735,0.0,0.0,0.0,79
0.0,0.0,0.0,0.0,0.85405091742673,0.0,0.5201894178494607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
0.0,0.0,0.0,0.7450889069069292,0.0,0.0,0.666965157114101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
0.0,0.0,0.0,0.7450889069069292,0.0,0.0,0.666965157114101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
0.0,0.8619176023584542,0.0,0.0,0.0,0.0,0.5070483672635714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
0.0,0.6358874986687144,0.0,0.4178966372563916,0.0,0.0,0.0,0.6488524405491943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
0.5946689390780634,0.0,0.0,0.0,0.5967383809655816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387691134227601,0.0,0.0,0.0,89
0.0,0.0,0.0,0.0,0.0,0.0,0.3762402924804374,0.0,0.0,0.0,0.739868833529572,0.0,0.0,0.0,0.0,0.5577072273924962,0.0,0.0,0.0,92
0.0,0.0,0.0,0.41619091992989354,0.0,0.0,0.0,0.0,0.0,0.0,0.7326171483244481,0.0,0.0,0.5385696168081362,0.0,0.0,0.0,0.0,0.0,93
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,94
0.5871907709274603,0.6100733428168855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319939049668199,0.0,0.0,0.0,95
0.6481298057129689,0.0,0.0,0.0,0.6503852908751347,0.0,0.3961397838638979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99
0.0,0.0,0.0,0.0,0.0,0.0,0.5592562610299155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289948338191494,0.0,0.0,0.0,100
0.0,0.0,0.0,0.502443074990205,0.7384212127841194,0.0,0.4497611242702258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
0.0,0.0,0.0,0.6114691085147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268304263564,0.0,0.0,0.0,0.0,0.0,102
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485144240124295,0.0,0.6100891796047724,0.45521449315350504,0.0,0.0,0.0,103
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,105
0.40279337567243834,0.4184900603475922,0.0,0.2750259901486054,0.0,0.0,0.0,0.42702254340681933,0.0,0.0,0.0,0.6361100675746463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0.398975957003793,0.0,0.0,0.0,0.0,0.0,0.2438558572391417,0.0,0.0,0.6049458639638403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445098977487574,0.0,110
0.0,0.0,0.0,0.0,0.85405091742673,0.0,0.5201894178494607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111
0.5509816198377699,0.0,0.0,0.3762084351476441,0.5528990302966257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49918847164348573,0.0,0.0,0.0,112
0.0,0.0,0.0,0.0,0.0,0.0,0.36139036644371,0.0,0.0,0.0,0.0,0.0,0.7631696658950091,0.0,0.0,0.5356949356671025,0.0,0.0,0.0,113
0.0,0.0,0.0,0.6114691085147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268304263564,0.0,0.0,0.0,0.0,0.0,118
0.0,0.0,0.0,0.7450889069069292,0.0,0.0,0.666965157114101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119
0.0,0.749960161475153,0.0,0.4928636436678959,0.0,0.0,0.44118611146608844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
0.0,0.0,0.0,0.6114691085147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268304263564,0.0,0.0,0.0,0.0,0.0,122
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,123
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672315932083651,0.7402643362113912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184874609899484,0.0,0.0,0.5745243913031263,0.0,0.0,0.0,132
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,140
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,144
0.5509816198377699,0.0,0.0,0.3762084351476441,0.5528990302966257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49918847164348573,0.0,0.0,0.0,145
0.0,0.6472165438834164,0.0,0.0,0.0,0.0,0.38074415807739653,0.6604124706677944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146
0.0,0.0,0.0,0.0,0.85405091742673,0.0,0.5201894178494607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,148
0.0,0.0,0.0,0.0,0.0,0.0,0.373870842938376,0.0,0.0,0.927480777590861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150
0.36856527119161886,0.3829281013510009,0.0,0.0,0.0,0.0,0.22526871250578764,0.0,0.0,0.5588357706626449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953841605728513,0.0,151
0.0,0.0,0.0,0.0,0.0,0.0,0.4532809470062976,0.0,0.0,0.0,0.8913677036336205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152
0.5447704572742467,0.0,0.0,0.0,0.5466662529502636,0.0,0.0,0.0,0.6359097080297851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,154
0.0,0.0,0.0,0.0,0.0,0.0,0.5592562610299155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289948338191494,0.0,0.0,0.0,155
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157
0.0,0.0,0.0,0.3973563947408501,0.0,0.0,0.0,0.6169603761067027,0.6793142055579506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158
0.0,0.0,0.0,0.0,0.5749215983930267,0.0,0.3501759970918917,0.0,0.0,0.0,0.0,0.0,0.7394876109590388,0.0,0.0,0.0,0.0,0.0,0.0,159
0.5304582602558079,0.5511299905956271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644103848453373,0.0,0.0,0.0,0.0,160
0.6750589724240995,0.0,0.0,0.0,0.0,0.0,0.4125990088317224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6116023558332645,0.0,0.0,0.0,161
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162
0.5946689390780634,0.0,0.0,0.0,0.5967383809655816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387691134227601,0.0,0.0,0.0,163
0.0,0.0,0.0,0.0,0.5368617638942879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6905334993625415,0.0,0.0,0.4847091217693731,0.0,0.0,0.0,164
0.7410797185246175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6714170468430734,0.0,0.0,0.0,165
0.0,0.0,0.0,0.42123481647287114,0.6190725666840116,0.0,0.377067680039762,0.0,0.0,0.0,0.0,0.0,0.0,0.5450966439446939,0.0,0.0,0.0,0.0,0.0,166
0.556094451080981,0.5777652127553723,0.0,0.0,0.0,0.0,0.3398873708898538,0.0,0.0,0.0,0.0,0.0,0.0,0.4913480390886532,0.0,0.0,0.0,0.0,0.0,168
0.0,0.5955800623572491,0.0,0.3914071369497295,0.0,0.0,0.35036747986890343,0.6077231865888159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169
0.5588968428720407,0.0,0.0,0.0,0.5608417982269213,0.0,0.3416002050607667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063596511292158,0.0,0.0,0.0,170
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,171
0.5304582602558079,0.5511299905956271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644103848453373,0.0,0.0,0.0,0.0,172
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,173
0.0,0.0,0.0,0.7450889069069292,0.0,0.0,0.666965157114101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174
0.0,0.0,0.0,0.0,0.85405091742673,0.0,0.5201894178494607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175
0.0,0.0,0.0,0.0,0.0,0.0,0.34270489446819047,0.0,0.6545091884976263,0.0,0.6739221598075885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177
0.0,0.0,0.0,0.7450889069069292,0.0,0.0,0.666965157114101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,179
0.0,0.0,0.0,0.6114691085147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268304263564,0.0,0.0,0.0,0.0,0.0,180
0.45099878473119726,0.4685740134721986,0.0,0.0,0.0,0.0,0.0,0.0,0.5264501804212676,0.0,0.0,0.0,0.0,0.0,0.5476209433576786,0.0,0.0,0.0,0.0,181
0.0,0.0,0.0,0.5363767908446496,0.0,0.0,0.4801368363718583,0.0,0.0,0.0,0.0,0.0,0.0,0.694095495304514,0.0,0.0,0.0,0.0,0.0,182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7985441643167712,0.0,0.0,0.0,0.0,0.6019362238938855,0.0,0.0,0.0,183
0.4532677050693138,0.0,0.0,0.0,0.4548450720940384,0.0,0.2770392121083255,0.0,0.0,0.0,0.0,0.0,0.5850402849005087,0.0,0.0,0.4106598202051139,0.0,0.0,0.0,185
0.0,0.0,0.0,0.6114691085147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268304263564,0.0,0.0,0.0,0.0,0.0,186
0.0,0.0,0.0,0.7450889069069292,0.0,0.0,0.666965157114101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128388815896941,0.0,0.631015897031202,0.0,0.0,0.0,0.0,0.47565475179567007,0.0,0.0,0.0,188
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190
0.0,0.0,0.0,0.0,0.0,0.0,0.30066307848653234,0.0,0.0,0.0,0.0,0.0,0.0,0.4346446108131213,0.0,0.0,0.0,0.0,0.848932138351536,191
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
0.0,0.0,0.0,0.7450889069069292,0.0,0.0,0.666965157114101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194
0.0,0.0,0.0,0.7450889069069292,0.0,0.0,0.666965157114101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
0.5051411166624419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071396784986105,0.0,0.0,0.0,0.6133627499690741,0.0,0.0,0.0,0.0,196
0.0,0.0,0.0,0.0,0.5234020189689342,0.0,0.3187962052298135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333318866790808,0.47255690386008553,0.0,0.0,0.0,198
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,199
0.0,0.0,0.0,0.0,0.7422389851500923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6701352765847811,0.0,0.0,0.0,200
0.0,0.0,0.0,0.0,0.0,0.0,0.36140764563472966,0.6268726941920532,0.690228323783629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201
0.0,0.0,0.0,0.0,0.0,0.0,0.5688969078337239,0.0,0.0,0.0,0.0,0.0,0.0,0.8224088449531822,0.0,0.0,0.0,0.0,0.0,202
